Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Zambia,ZMB,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,10.31707861,8.409688398,,,10.59714634,13.57251452,10.52333207,8.55010762,10.20886289,7.761662833,8.164287228,7.592684516,8.119050458,8.574874197,,,,,,,,,,,,,,,,9.851162498,10.96272075,8.505553255,11.75393429,10.03397319,7.718753857,8.901694589,10.91704897,12.80911144,6.995956111,6.279140299,7.744663269,5.418645139,5.60473308,6.551228648,4.723464133,5.050533776,5.59482407,4.223654209,4.67353135,6.021466549,6.106217519,6.11675887,5.276271545,7.261674979,8.713730995,8.986960656,7.764921058,6.86022518,7.830761436,
Zambia,ZMB,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.44,,,,9.93,,,,22.83,16.86,8.22,19.38,9.7,14.95,9.1,5.61,3.09,2.28,1.67,1.98,1.68,,3.56,3.97,,0.77,,2.25,2.27,2.76,,,
Zambia,ZMB,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.37,,,,57.37,57.37,57.37,56.36,56.36,56.36,55.39,55.39,55.39,55.39,55.39,53.75,53.75,,53.75,53.75,,54.5,,54.46,54.46,0,,,
Zambia,ZMB,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.34,,,,15.39,,,,17.64,14.89,14.51,18.13,14.52,17.28,16.07,11.58,11.03,11.19,10.46,11.12,10.3,,10.64,14.72,,10.8,,11.65,11.66,11.5,,,
Zambia,ZMB,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.96,,,,11.86,,,,12.01,8.76,8.86,10.67,9.22,10.31,9.93,5.05,4.63,3.92,4.24,4.27,4.16,,4.16,7.41,,4.45,,5.35,5.34,4.43,,,
Zambia,ZMB,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.04,,,,7.04,7.04,7.04,6.35,6.35,6.35,5.38,5.38,5.38,5.38,5.38,5.15,5.15,,5.15,5.15,,5.1,,5.1,5.1,0,,,
Zambia,ZMB,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83000000,81000000,100000000,102000000,102000000,109000000,115000000,86000000,87000000,92000000,120000000,164000000,143000000,167000000,223000000,303000000,357000000,378000000,400000000,423000000,410000000,478000000,511000000,474000000,,,,,
Zambia,ZMB,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zambia,ZMB,"International tourism, number of arrivals",ST.INT.ARVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163000,264000,341000,362000,404000,457000,492000,565000,413000,515000,669000,757000,897000,812000,710000,815000,920000,859000,915000,947000,932000,956000,1009000,1072000,1266000,502000,,,,,
Zambia,ZMB,Urban population growth (annual %),SP.URB.GROW,,8.365668865,8.23779594,8.162898674,9.095971884,10.21614579,10.49353426,10.1417536,9.338582727,8.069140204,7.02149376,6.788900348,6.733822834,6.594413334,6.371218642,6.085360635,5.713697467,5.249935809,4.715143806,4.105379304,3.448944304,3.06169698,3.1667665,3.146215753,2.972178049,2.869204233,2.830735054,2.713494349,2.551124102,2.430660019,2.341498123,2.198914161,2.01487208,1.876149851,1.785915236,1.731226829,1.357574892,0.940268181,0.860144441,1.167709638,1.981843852,3.054889428,3.594984748,3.973751198,4.318988803,4.633566917,4.888248327,5.007929417,5.012967489,4.884615858,4.632668488,4.352518913,4.232051584,4.175067398,4.127700617,4.058949246,4.016361096,3.973470575,3.895744585,3.835321547,3.76197608,3.65740022,3.581982366,3.753004561,3.788191405,
Zambia,ZMB,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zambia,ZMB,"Completeness of birth registration, male (%)",SP.REG.BRTH.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,11.7,,,,14.1,,,,,,,
Zambia,ZMB,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.44076393,50.45427489,50.46755606,50.48082638,50.49675484,50.51294837,50.52612774,50.53910458,50.55186291,50.57532363,50.64441965,50.74467786,50.83870468,50.9250976,51.00364545,51.07556241,51.14209357,51.20446493,51.26290557,51.31812119,51.36394585,51.389144,51.38562113,51.37624139,51.38573267,51.40308449,51.41561455,51.43420206,51.4655331,51.50381805,51.54482262,51.58829315,51.63236771,51.67628164,51.71666744,51.74830006,51.76722083,51.76341224,51.7450787,51.71426008,51.662414,51.57846067,51.49176616,51.4116233,51.32871632,51.2343522,51.13029309,51.02455327,50.92214125,50.83168092,50.75922299,50.71365815,50.68129293,50.65116583,50.62130253,50.59642642,50.57074072,50.54427363,50.52532972,50.51267592,50.50610473,50.50481524,50.50916646,50.51020401,50.5031092,
Zambia,ZMB,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.04499,54.29949,56.4222,55.79382,,,,,,,,,41.90146,,,,,,,,,,,,,,,,,
Zambia,ZMB,Age dependency ratio (% of working-age population),SP.POP.DPND,95.57542484,96.18267778,96.84575502,97.71153877,98.62617089,99.18858976,99.51722326,99.84977034,100.1937632,100.6709885,101.681646,103.0923348,104.469063,105.7826377,106.99848,108.1259478,109.1256215,109.9488202,110.5763733,110.9872634,111.1060705,110.845526,110.171947,109.3870191,108.774641,108.1846516,107.4965474,106.8367334,106.2621721,105.7414287,105.2127554,104.7109171,104.2657922,103.9008147,103.6714333,103.5541853,103.4475388,103.1489522,102.7355074,102.2471642,101.547535,100.4963288,99.43094109,98.47540189,97.60306316,96.77153027,95.92597893,95.09374762,94.24832795,93.41372842,92.62723546,91.94376572,91.24801217,90.41536253,89.42766688,88.38199832,87.27264252,86.08802791,84.88484383,83.63371371,82.29107547,80.89781708,79.51647008,78.10699209,76.69124074,
Zambia,ZMB,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.473235468,0.471511893,0.471007729,0.469792675,0.465314068,0.458621699,0.449854052,0.438352182,0.4276847,0.422867021,0.425431866,0.434105055,0.447685482,0.462964969,0.475162242,0.483130077,0.487709964,0.48897086,0.488856611,0.489927346,0.491856108,0.493239192,0.493573605,0.492828668,0.490519473,0.486369515,0.48078644,0.474244335,0.46748387,0.460850215,0.454264436,0.447845824,0.441797466,0.435613636,0.428480851,0.420201022,0.410727382,0.399695353,0.387850809,0.376044525,0.364218846,0.352017211,0.340349482,0.329123499,0.317698106,0.305927215,0.294052797,0.282524298,0.271790369,0.262347453,0.254247381,0.24783366,0.242963864,0.238905925,0.23484821,0.230740671,0.226799897,0.223227445,0.22051504,0.219056891,0.217963368,0.216297463,0.216004701,0.215624661,0.214672831,
Zambia,ZMB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.851782763,2.859850222,2.87448345,2.892821,2.909519707,2.924714792,2.940121367,2.954227179,2.966775445,2.980272644,3.000854868,3.025846447,3.048853016,3.06964574,3.088206567,3.103944501,3.117601287,3.130054534,3.141020175,3.148953572,3.150633492,3.143296271,3.124936778,3.099902939,3.07316757,3.044365593,3.01277977,2.980657691,2.949100581,2.915999492,2.880286827,2.842081524,2.801124662,2.757382115,2.710496837,2.660076156,2.60600976,2.547985358,2.487806763,2.425933046,2.362279946,2.297096745,2.235205109,2.177024007,2.120257558,2.063770249,2.008322153,1.95607503,1.908684555,1.867633251,1.833362763,1.80622104,1.783938705,1.761406928,1.742390761,1.737770364,1.743441086,1.752863366,1.767250567,1.787009118,1.808276181,1.826962206,1.856089172,1.898852367,1.946752833,
Zambia,ZMB,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.02609122,3.040638898,3.060243971,3.083129265,3.105835927,3.128663743,3.152969213,3.177528612,3.200464376,3.221172984,3.243646541,3.266690931,3.285826765,3.301604839,3.31602211,3.329305813,3.342439384,3.356737572,3.371066843,3.383173644,3.389743788,3.387824289,3.375443435,3.355801531,3.334000703,3.311420439,3.287833955,3.264564234,3.241314144,3.214632556,3.183050937,3.147114688,3.106804694,3.062777387,3.015684971,2.965413046,2.911729042,2.854832425,2.795760066,2.734123074,2.670563086,2.605832763,2.543610338,2.484759409,2.427835622,2.371786363,2.317056968,2.265499775,2.218803129,2.178182318,2.144043013,2.116783626,2.094253826,2.072124805,2.056170229,2.057065793,2.068683568,2.08368971,2.103173533,2.127657072,2.15473805,2.178275903,2.210351799,2.255797515,2.305416353,
Zambia,ZMB,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.656180181,1.665518693,1.66276039,1.654062923,1.649085029,1.651136634,1.659062168,1.672281858,1.687136057,1.698168781,1.704657599,1.70692082,1.703533072,1.695804999,1.686236984,1.675205924,1.663036463,1.650767013,1.637556081,1.621480061,1.602009164,1.578857071,1.551533339,1.522431585,1.494877788,1.469168224,1.444848762,1.422604158,1.401448098,1.378773964,1.353900714,1.327259228,1.298842831,1.269513186,1.240331681,1.21114892,1.182653086,1.156353734,1.130683344,1.102852021,1.07331648,1.044050705,1.015230588,0.988213708,0.96548005,0.948019146,0.934792837,0.924005254,0.908852348,0.892032599,0.888062661,0.894431405,0.904719363,0.924633701,0.951961482,0.975685952,0.997299978,1.022516177,1.050929764,1.082754443,1.116080361,1.149230357,1.186085784,1.22789055,1.271018419,
Zambia,ZMB,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2.844755221,2.847740796,2.84284983,2.832069657,2.818850542,2.804901743,2.790802489,2.776726989,2.760874361,2.740392333,2.714217333,2.681772066,2.643042668,2.600936286,2.560216051,2.521984057,2.486616526,2.45519297,2.425755946,2.3947424,2.361451435,2.326950265,2.29160244,2.255969879,2.220982274,2.186606881,2.154192523,2.125166088,2.096367101,2.062475547,2.022912676,1.979113641,1.931797192,1.884042875,1.840417387,1.80311258,1.770669632,1.741084088,1.700942265,1.655176388,1.633331482,1.633926303,1.641400452,1.665170594,1.701266833,1.728892107,1.751175039,1.77924007,1.812486083,1.850287144,1.891717431,1.934980044,1.979699013,2.026219646,2.07374932,2.121792169,2.172001922,2.225677903,2.284296954,2.349606175,2.423229821,2.502220612,2.590091276,2.689175418,2.793163815,
Zambia,ZMB,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.208894127,4.170572932,4.125743944,4.078450657,4.035150286,3.998182918,3.967639565,3.943603086,3.922582006,3.896648253,3.855117348,3.800418613,3.740632226,3.678284735,3.617272397,3.557119431,3.50011579,3.449753862,3.402080104,3.349721388,3.293591662,3.238889225,3.189077093,3.142939007,3.10075702,3.067868083,3.044116601,3.021256815,2.977159062,2.91925238,2.890556821,2.886231115,2.887531096,2.912180019,2.95363928,2.976884875,2.987067412,3.007163836,3.034161664,3.067169307,3.109350738,3.163604547,3.219424015,3.273115354,3.324540702,3.375182291,3.428847422,3.487475314,3.553640691,3.627944983,3.712493095,3.805076869,3.906415168,4.016955412,4.134031784,4.255976744,4.377601614,4.492065398,4.594402568,4.681836238,4.750527563,4.802510687,4.850109642,4.900607903,4.952327864,
Zambia,ZMB,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.877070745,5.843255479,5.806420002,5.769395481,5.736953403,5.709688277,5.689853098,5.680062231,5.673686721,5.651339103,5.583051923,5.478685483,5.36612695,5.253240906,5.151808952,5.066004907,4.992949155,4.926328751,4.837320916,4.736815421,4.692005739,4.704596277,4.753677624,4.846438635,4.953818429,5.031250247,5.092338425,5.156344153,5.215969297,5.27308938,5.328307008,5.378329438,5.420094458,5.452083674,5.472108355,5.482451562,5.491001991,5.511336354,5.543040851,5.588563211,5.662527639,5.775976483,5.905318586,6.04052035,6.179664875,6.32547345,6.472054736,6.60748704,6.725696716,6.817882865,6.874022342,6.898201996,6.91337255,6.929870682,6.951216537,6.977356458,7.006283225,7.02689969,7.030492679,7.021531917,7.005077208,6.981063228,6.947923958,6.91908971,6.907084251,
Zambia,ZMB,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.528475384,8.499246865,8.462297588,8.426465473,8.405753641,8.406194499,8.42039402,8.434574993,8.405859748,8.335040645,8.270405798,8.218679451,8.181940199,8.198286538,8.256936992,8.283417743,8.287408671,8.31064945,8.351689937,8.411379941,8.494709132,8.605005694,8.738554972,8.865791451,8.960014004,9.031497262,9.095184932,9.146519109,9.185965365,9.223620289,9.271078992,9.329724515,9.398547334,9.474717049,9.552770847,9.63628144,9.718771191,9.797080938,9.856332167,9.888607002,9.893064859,9.894794868,9.892738462,9.885153897,9.878314486,9.880479628,9.888983492,9.883987262,9.858476224,9.811763083,9.743437578,9.650995877,9.551061024,9.463339389,9.399935622,9.358198045,9.339300875,9.340488978,9.3520913,9.366144643,9.377990258,9.388548705,9.395758331,9.407499702,9.433832338,
Zambia,ZMB,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,50.93348279,50.80844566,50.6711011,50.47669711,50.2470578,50.09290654,50.00286329,49.9161124,49.82850082,49.695287,49.38136689,48.9362164,48.50524066,48.09802837,47.72507305,47.38420597,47.08323021,46.83190247,46.63282482,46.48891481,46.42357735,46.46869482,46.64188173,46.84898738,46.99938966,47.14103335,47.31441465,47.47791949,47.60963835,47.72051472,47.82864992,47.92557193,48.00596935,48.06572348,48.09419237,48.10070954,48.11420006,48.1959901,48.31904909,48.47104534,48.69569734,49.04185094,49.39313264,49.70706425,50.00021292,50.29190212,50.59470177,50.89416194,51.19274646,51.47652325,51.73247109,51.93815253,52.13692092,52.37446895,52.66061822,52.96579647,53.29519486,53.65169319,54.01329725,54.39057625,54.79799536,55.22200893,55.64475709,56.08960021,56.54981988,
Zambia,ZMB,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,10.20733683,10.2298605,10.25154981,10.22211294,10.15643464,10.15302897,10.19708952,10.24145195,10.32690919,10.43710721,10.48589106,10.49408641,10.51846088,10.55704853,10.60969496,10.67348824,10.74603271,10.8228114,10.90118519,10.97835558,11.0530412,11.12607477,11.19457097,11.25696611,11.3178022,11.38898212,11.4708789,11.5584852,11.65032915,11.74280257,11.83771215,11.92486231,11.99265513,12.03377263,12.04140347,12.00520937,11.94396378,11.88814814,11.84407029,11.81470428,11.8038379,11.80028216,11.77891485,11.73104308,11.66323711,11.57758561,11.47565901,11.3636973,11.25470164,11.15862022,11.07812727,11.0146607,10.97056521,10.94691821,10.93595351,10.93046601,10.92604496,10.92654577,10.933628,10.95617351,11.00678436,11.09025124,11.18702624,11.27502475,11.33824864,
Zambia,ZMB,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,15.02549003,15.04350569,15.06265825,15.08542559,15.11859875,15.16237436,15.21171084,15.26163608,15.30843115,15.35978164,15.45239612,15.57552395,15.69218524,15.80628137,15.92152795,16.04454709,16.17486493,16.30738977,16.43690487,16.55722451,16.66400628,16.72686321,16.7145686,16.65134668,16.56628554,16.43393356,16.2680932,16.12812986,16.03656022,15.99181357,15.99507263,16.03511908,16.08006237,16.11256439,16.13391119,16.14097015,16.12886996,16.09041433,16.04768508,16.01484446,15.97885377,15.92087068,15.87021397,15.83234967,15.78599158,15.7139025,15.61050813,15.49576547,15.38401715,15.30060881,15.26849027,15.29703044,15.35403685,15.40433298,15.42471655,15.40201384,15.32718534,15.20595674,15.05153748,14.863463,14.65371933,14.44040903,14.22954029,14.02382723,13.83719641,
Zambia,ZMB,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,46.39214339,46.51580808,46.64368291,46.82448585,47.04367864,47.19055555,47.27439029,47.35782959,47.44362886,47.57094905,47.86691008,48.28606422,48.69096569,49.07303013,49.42386921,49.7471196,50.0345181,50.27591692,50.46812389,50.60903528,50.67831073,50.6465126,50.49796818,50.32149408,50.20314577,50.09707665,49.96388836,49.84209751,49.75112174,49.68063948,49.61313241,49.55739479,49.51921892,49.50347706,49.52220026,49.56667765,49.60791222,49.58530681,49.52337098,49.43309462,49.27151068,48.98991692,48.69903615,48.44152823,48.20390122,47.9679367,47.71999217,47.47213392,47.22034142,46.97689845,46.7544269,46.57518278,46.39802893,46.18304194,45.91866669,45.62343799,45.29411744,44.93355143,44.56250891,44.17012065,43.74727592,43.30950887,42.86070574,42.37585226,41.86938203,
Zambia,ZMB,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,19.23076923,19.27898748,19.32995401,19.3802151,19.42462457,19.45662674,19.4799159,19.50172847,19.52735319,19.57497815,19.70214378,19.88563555,20.06282243,20.22655797,20.36974951,20.49348082,20.58210056,20.62145659,20.60753147,20.5400362,20.40059264,20.20599423,19.99395081,19.81438108,19.70591338,19.65615625,19.63464414,19.62131176,19.60949954,19.59876157,19.58430106,19.56337038,19.53862412,19.52432548,19.53041223,19.54926078,19.56948172,19.5728406,19.56738692,19.54200411,19.47488178,19.34908568,19.21661441,19.09639583,18.99341599,18.91530665,18.85985859,18.81363845,18.75314427,18.66507563,18.5380063,18.37897632,18.18051669,17.9400256,17.65943748,17.35499651,17.03723288,16.72048916,16.42908455,16.17293095,15.94408769,15.7392605,15.55710093,15.3762565,15.19373895,
Zambia,ZMB,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,8.9,,,,,,7.8,,,,,8.5,,,,,,,5.9,,,,5.2,,,,,,,
Zambia,ZMB,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,49.057232,49.575333,50.015387,50.348887,50.000846,51.168468,51.463304,51.824727,52.048994,52.573408,53.013925,53.695972,54.404674,55.063099,55.78101,56.365134,57.119077,57.59779,57.753984,57.563818,56.549279,55.676834,54.665921,53.171513,51.762814,49.869179,47.930815,46.248555,44.431856,42.584306,40.833415,39.051241,37.718883,36.815939,35.503688,34.454205,33.109683,32.648806,31.757001,31.496205,32.074097,33.023216,34.57884,36.512458,36.996923,38.415814,40.646429,42.524013,45.217625,47.2924,49.79929,52.52804,54.613852,56.379646,58.290868,60.18051,61.0642,62.451424,64.005619,66.220287,67.260429,64.584766,71.40193,73.505401,,
Zambia,ZMB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,51.708,52.075,52.393,52.638,52.493,53.196,53.417,53.673,53.886,54.236,54.569,55.066,55.579,56.065,56.558,56.96,57.402,57.675,57.757,57.653,57.131,56.671,56.111,55.334,54.576,53.687,52.754,51.928,51.059,50.204,49.41,48.602,48.1,47.836,47.4,47.096,46.718,46.682,46.541,46.657,47.295,48.105,49.145,50.419,51.097,52.115,53.346,54.47,55.855,56.933,58.195,59.388,60.344,61.161,62.03,62.83,63.259,63.863,64.533,65.44,65.953,64.925,67.717,68.673,,
Zambia,ZMB,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,,,,25.9,,,22.14169929,,,34.2,,,,,40.8,,,,,,,49,,,,49.6,,,,,,,
Zambia,ZMB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,316.827,312.258,309.948,306.79,327.28,304.071,302.063,300.591,299.77,297.44,294.319,290.662,287.069,281.048,277.739,275.085,272.057,271.99,271.839,283.22,296.734,308.638,322.819,335.502,351.699,370.187,385.759,397.53,409.756,426.623,439.7,458.705,473.774,487.558,500.111,514.513,527.354,535.162,542.126,542.91,537.387,529.251,517.202,506.989,491.483,477.565,467.201,454.522,443.496,423.742,410.763,397.15,381.043,367.231,359.38,349.717,343.616,339.027,328.242,313.438,299.649,333.659,258.231,232.519,,
Zambia,ZMB,Textiles and clothing (% of value added in manufacturing),NV.MNF.TXTL.ZS.UN,,,,3.959484346,5.445955436,5.640332239,9.732695124,12.70826527,8.082597806,7.511223418,8.56066109,8.004762588,8.025645967,8.530787467,9.696723947,9.30141262,,,,,13.28131602,11.41968972,10.95261961,,,,,,,,11.47603133,11.47603332,11.47603114,9.589814051,9.589814042,,,,,,,,,,,,,,,,12.99508646,9.189662213,9.823975884,11.06435247,12.36022119,13.58947407,1.068410736,1.06841074,,,,,,,,
Zambia,ZMB,"Food, beverages and tobacco (% of value added in manufacturing)",NV.MNF.FBTO.ZS.UN,,,,43.92265193,42.07367682,44.1858219,37.02489454,36.27899379,44.7659984,50.34690564,49.07834267,47.7941864,50.73022379,46.12203926,40.17988227,41.67873347,,,,,43.98382599,46.02267019,40.64025961,,,,,,,,44.08768922,,,,44.36573279,,,,,,,,,,,,,,,,37.42297147,30.55831048,33.84184745,35.87182911,37.40279119,32.04538041,30.90909469,30.90909469,,,,,,,,
Zambia,ZMB,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,-3.287644361,4.697645423,-0.620006301,6.435726579,-2.17489758,1.970964721,13.03539551,0.807141997,9.119258407,-2.934939028,2.767456862,-6.744819673,4.331583765,-5.125577448,2.282535873,4.96500846,-0.603849523,-3.15150408,-2.796648471,1.196553198,0.172710333,4.323610826,6.661579518,-0.727039444,4.550351367,-1.217284947,9.625683669,-7.985158238,-9.853636032,-8.323140035,-0.442668034,11.43866997,-7.228969488,-2.064883605,4.355982684,10.13645355,10.99634389,11.51731456,12.65556391,12.0596955,11.12384527,10.60960071,5.712349035,12.24744618,7.381055393,4.224762948,2.014531615,2.612239827,3.88957127,6.810082198,5.589369478,5.403931709,4.638745063,-3.268176979,1.270327965,7.135646874,-2.226378419,0.871062753,3.51983031,
Zambia,ZMB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,3.766780204,4.883052934,4.822753504,5.485986881,5.68413887,6.332453826,7.807909605,9.001670844,9.732230229,8.161337209,10.11191986,12.67677195,13.56261682,12.29771425,12.8343388,15.9114053,14.35481354,17.77084172,19.10961034,18.29424147,16.94738216,17.73971424,18.5992824,19.84597723,20.49482864,22.85807209,22.65104295,25.72342794,30.806865,30.97014925,31.85689077,33.34588626,33.1916343,24.97607991,9.088726019,9.177594328,10.91561377,10.79494361,10.77369849,10.21141037,9.453296547,9.081867226,9.585879251,10.14813672,10.06523898,9.840460977,9.407918982,8.679804366,8.453968149,8.684927817,7.578283936,7.51615953,7.075813251,6.023734529,6.819983359,7.522311308,7.68612523,8.127238236,6.84776648,6.788930097,7.70383075,8.668314745,7.996352892,8.502958799,9.048585707,
Zambia,ZMB,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,18800,23800,23400,27600,33400,48000,69100,86200,109400,112300,129200,149700,181400,195300,240400,250000,276000,353000,430100,486700,519200,618300,668700,829800,1010600,1616500,2936300,5547000,9495600,17089700,36106600,72786000,189047600,370176000,222470200,301914100,474292500,610633700,709719500,830136300,1058864200,1342732400,1768311900,2354558300,2992386300,3659598800,4324278300,4883516100,5671657600,6717648200,7367298100,8570651600,9288554700,9115777700,11392986800,13794489700,16609562900,20013486700,18843307500,20397254100,25632250900,38343149100,39499128700,47396015500,59910120400,
Zambia,ZMB,Financial intermediary services indirectly Measured (FISIM) (current LCU),NV.FSM.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zambia,ZMB,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",NV.AGR.TOTL.KD,,,,,,626676876.8,642376505.4,639236600.5,644469775.4,653104580.4,680840621,697325240.3,728462795.4,719827735.9,752797229,787859772.2,843070371.2,851966554.4,856938131.2,810362800,795186008.8,860077770,759600142.3,823183659,869235886.7,899589099,978086640.5,956630722,1141363130,1110748840,1011841159,1064173243,712239635.3,1197358442,971022071.3,1286422562,1268668719,1193049311,1195567930,1300584347,1302725857,1249173866,1205127334,1238327341,1258084324,1213395696,1196099317,1150336151,1119793296,1126882657,1059517509,1141934844,1180590672,1135219273,1147246650,1058488377,1097859079,1205320632,950063886.7,1023244070,1199311282,1282476994,1146315422,911872752.5,827706783.7,
Zambia,ZMB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.65059483,69.2267747,63.82148218,58.27286262,56.25030702,59.7675342,60.38746899,64.66828271,64.916497,62.31284468,70.81307493,62.20028219,57.85681887,65.77145869,59.45488912,56.12138096,65.01470252,72.79543244,75.36770986,80.45624102,76.19349973,79.86526876,73.95856125,71.58569465,74.88836953,68.79120494,79.20684941,86.20851119,69.29731542,78.24188705,62.53488741,
Zambia,ZMB,External balance on goods and services (current US$),NE.RSB.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27418875.33,-130378570.5,-246901150.8,-151921037.5,-248164810.2,-329980582.2,-451510168.9,-591601095,-446609019.5,-536505558.2,-232240914.4,-81557141.26,934962754.3,198333516.6,-289469872.1,364908721.6,1831431865,1911249738,1223665436,142763483.1,393838001.6,-1187564143,-693557832.6,-413972219.6,270071721.8,112156710.6,2581643039,4026777848,3234461754,951539025,1879737732,
Zambia,ZMB,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9079952777,,,,,,,,,,
Zambia,ZMB,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29045700000,,,,,,,,,,,,,,,
Zambia,ZMB,Gross capital formation (current US$),NE.GDI.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6054134394,7715649536,8038042100,9477424882,9246747019,9096608098,8007419909,10608647639,10153231323,9151427851,5848495273,6930964943,7868536617,8671907338,6019244769,
Zambia,ZMB,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.89122161,27.97470066,23.8778546,25.80039833,31.03771133,38.45313887,36.42059057,38.80725651,35.05759891,35.75661838,29.82285065,28.51049734,25.10432524,26.43740951,21.60321581,
Zambia,ZMB,Gross fixed capital formation (current LCU),NE.GDI.FTOT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25170388100,31899457700,31344914100,39044000800,51849427900,70515750600,78704167800,95563645300,96469574200,1.0743E+11,99226841200,1.26112E+11,1.24006E+11,1.47364E+11,1.43034E+11,
